id;timestamp;smallGrantOrRelevant;checked;publicarEnBoletin;publicarEnDbPublica;estatus;daysLeft;nombre;tipo;granArea1;granArea2;area3;area4;area5;area6;area7;link;descripcion;nota;restriccionesParaAplicarElegibilidad;basedOn;entidadOtorgante;scopeGeografico;scopeEconoPolitico;scopeTematico;destinatarios1;destinatarios2;destinatarios3;destinatarios4;duracionDeLosProyectosPeriodoDeFinanciacion;monedaOriginal;montoEnMonedaOriginal;montoMinimoAproxEnUSD;montoMaximoAproxEnUSD;montoTipicoPromedioOtorgadoUSD;periodicidad;dead1;dead2;dead3;dead4;fechaProximoDeadline;fechaDecisionPublicacionDeResultados;aplicarMasDeUnaVez;aim;n;source;keywordsQueried;ofibusubID;mergedDocIDBoletin16Diciembre2023;mergedDocURLBoletin16Diciembre2023;linkToMergedDocBoletin16Diciembre2023;documentMergeStatusBoletin16Diciembre2023;mergedDocIDBoletinMarzo2024;mergedDocURLBoletinMarzo2024;linkToMergedDocBoletinMarzo2024;documentMergeStatusBoletinMarzo2024;Merged Doc ID - BOLETIN MARZO 2024;Merged Doc URL - BOLETIN MARZO 2024;Link to merged Doc - BOLETIN MARZO 2024;Document Merge Status - BOLETIN MARZO 2024
1120;26/5/2021;TRUE;TRUE;;;Vencido;-335;Descubrimiento y exploración de patógenos emergentes: zoonosis virales;Contract tender or cooperative agreement;Medicine and Health Sciences;Agricultural and Biological Sciences;;;;;;https://www.grants.gov/web/grants/view-opportunity.html?oppId=329847;acuerdo de cooperación de entidades calificadas para implementar el programa Descubrimiento y Exploración de Patógenos Emergentes - Zoonosis Virales (DEEP VZN).;detectar y caracterizar virus desconocidos con potencial zoonótico y epidémico / pandémico a lo largo de cadenas de transmisión de alto riesgo para proporcionar datos que se comparten públicamente para que otros socios puedan usarlos para mitigar riesgos, reformar políticas, y desarrollo de diagnósticos, medicamentos y vacunas.;;;;;;;;;;;;usd;;;5.000.000;;;17-jun-20;;;;17-jun-23;;;;FALSE;;;;;;;;;;;;;;;
1121;;FALSE;FALSE;;;Vencido;-334;Competition for the Management of Operations and Maintenance of the National Ecological Observatory Network (NEON);Research and publications;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300125474;;;;;National Science Foundation;;;;Non-profit Organizations;;;Academic Institutions;;;Total funding 65,000,000 USD;;;;;18-jun-20;;;;18-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/National_Science_Foundation;;OABS1039938;;;;;;;;;;;;
1122;;FALSE;FALSE;;;Vencido;-334;Cooperative Research Units Program FY 2020;Contract tender or cooperative agreement;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300121344;;;;;U.S. Geological Survey;;;;Academic Institutions;;;;;;Up to 1,000,000 USD;;;;;18-jun-20;;;;18-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/U_S_Geological_Survey;;OABS6739136;;;;;;;;;;;;
1123;4/3/2021;TRUE;TRUE;;;Vencido;-334;MIT Solve Global Challenges - Sustainable Food Challenge;Prizes and Awards;Sustainable Development;Agricultural and Biological Sciences;Food production;Food engineering;;;;https://solve.mit.edu/challenges/sustainable-food-systems;The “Solve” program at MIT announces five global challenges in 2020, inviting anyone in the world to propose solutions to them. The 2020 challenges include one on sustainable food systems. MIT Solve Sustainable Food Challenge is looking for technology-based solutions for a low-carbon global food system that provides nutrition with minimal environmental impact. The finalists in each challenge will be invited to present their ideas at an event in New York (simultaneous with the UN General Assembly, September 2020). The winner receives a US$10 thousand grant. In addition, MIT Solve will honor innovative technology solutions that improve quality of life for women and girls with the ‘Innovation for Women Prize’ (up to US$75 thousand). The draft submission deadline is 18 June 2020.;;;USA;Massachusetts Institute of Technology;;;;;;;;;;;;;;;18-jun-20;;;;18-jun-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85618;;OABS5487504;;;;;;;;;;;;
1124;3/6/2021;TRUE;TRUE;;;Vencido;-332;Premios de investigación de la naturaleza para mujeres inspiradoras en la ciencia;Prizes and Awards;Education;Chemical and Bio Engineering;Biochemistry Genetics and Molecular Biology;Mathematics, Statistics and Computer Sciences;;;;https://www.nature.com/collections/jcpghfmqlz;celebrar y apoyar los logros de las mujeres en la ciencia, y de todos aquellos que trabajan para alentar a las niñas y mujeres jóvenes a involucrarse con temas STEM y que trabajan para apoyar a las mujeres a permanecer en carreras STEM en todo el mundo. STEM incluye ciencias naturales, tecnología, ingeniería, matemáticas y medicina.;;;;;;;;;;;;;usd;40000;;;;;20-jun-20;;;;20-jun-23;;;;FALSE;;;;;;;;;;;;;;;
1125;4/3/2021;TRUE;TRUE;;;Vencido;-330;Environmental Intelligence: RIA Research and Innovation action - Horizon 2020 Framework Programme;Programs and projects;Environmental sciences;"Computer Science
";Artificial Intelligence;Environmental modelling;Advanced sensor research;Social sciences;;"https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/fetproact-eic-08-2020;freeTextSearchKeyword=;typeCodes=1;statusCodes=-,31094501,31094502;programCode=H2020;programDivisionCode=null;focusAreaCode=null;crossCuttingPriorityCode=null;callCode=Default;sortQuery=openingDate;orderBy=asc;onlyTenders=false;topicListKey=topicSearchTablePageState";"The ultimate goal is to build a systemic understanding of the socio-environmental inter-relationships, for instance to regulate or design policies and incentives for environmental sustainability and to track their effectiveness over time and to provide intelligible options for adjusting them. Legal entities established in Argentina are eligible to receive funding through Horizon 2020 grants

Proposals are expected to have their main focus in only one of the following sub-topics: 
new techniques for modelling and predicting socio/environmental evolution across different temporal and spatial scales. These will combine, analyse and interpret data from in-situ and remote (e.g., satellite) sensing technologies, other public data sources (e.g., historical data, planning documents, legislation), and data or models/theories from human behaviour (including gender differences), economics and the social sciences by making recourse to advanced artificial intelligence techniques, if/as needed.";Legal entities established in Argentina are eligible to receive funding through Horizon 2020 grants;Only legal entities established in the countries and territories listed in Annex A (Argentina is included) are eligible to receive funding through Horizon 2020 grants;Europe;European Commission - H2020 Future and Emerging Technologies;;;;;;;;;;Up to 4,000,000 EUR with total funding of 18,000,000 EUR;;;;;22-jun-20;;;;22-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/H2020_Future_and_Emerging_Technologies;;OABS9404226;;;;;;;;;;;;
1126;4/3/2021;TRUE;TRUE;;;Vencido;-330;Project Support for NGOs;Programs and projects;Sustainable Development;Environmental sciences;Water supply and sanitation;Renewable energies;Reforestation;Waste management;Environmental awareness and Ecotourism;https://www.foundation.alstom.com/submit-project;"The Alstom Foundation invites projects proposals from NGOs in eligible countries in the Asia-Pacific region, South Asia, Europe, Eurasia, Latin America, the Middle East and Africa (a full list of eligible countries is provided in the call for proposals). The Foundation supports a range of activities, including support for water supply and sanitation; renewable energy; reforestation; waste management; ecotourism; and environmental awareness campaigns. All projects must be submitted together with an Alstom employee acting in the role of the Project Promoter. The regular submission deadline is 22 June 2020.";If you have a good project to submit but don't know anyone from Alstom, the Secretariat of the Alstom Foundation may be able to help you identify someone willing to Play the promoter role in support of your project. But finding such a Promoter takes time. Accordingly, the deadline for receipt by the Secretariat of requests to find an Alstom Promoter is fixed at 1 May 2020. No such requests will be considered after this date.;;International;Alstom Foundation;;;;ONGs;;;;;;;;;;;22-jun-20;;;;22-jun-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85102;;OABS2458662;;;;;;;;;;;;
1127;3/6/2021;TRUE;TRUE;;;Vencido;-327;SERI: Programa de becas para asociaciones de investigación 2021;Fellowships scholarships or trainings;Medicine and Health Sciences;Sustainable Development;;;;;;https://cls.unisg.ch/de/forschung/leading-house/funding-instruments/2021-research-partnership-grants;Programa de Becas de Asociación de Investigación para fortalecer el intercambio y la cooperación entre Suiza y América Latina sobre una base científica a través de la investigación, la docencia, la educación superior y los servicios.;;;;;cada propuesta debe tener un solicitante principal con sede en Suiza y uno en América Latina.;;;;;;;;chf;;10000;25.000;;;25-jun-20;;;;25-jun-23;;;;FALSE;;;;;;;;;;;;;;;
1128;2/8/2022;FALSE;FALSE;;;Vencido;-323;10th Call of the CHIST-ERA ERA-NET: Novel Computational Approaches for Environmental Sustainability (CES);Contract tender or cooperative agreement;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300233913;;;;;Agence Nationale de la Recherche;;;;Small and Medium Businesses;;;Academic Institutions;;;Up to 660,000 EUR with total funding of 16,000,000 EUR;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/Agence_Nationale_de_la_Recherche;;OABS4053575;;;;;;;;;;;;
1129;25/6/2020;FALSE;FALSE;;;Vencido;-323;De regionale kulturudviklingsmidler;Artistic pursuit;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300247696;;;;;Sundhed, Region Midtjylland;;;;;;;;;;Not specified;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/Sundhed_Region_Midtjylland;;OABS9051032;;;;;;;;;;;;
1130;22/6/2020;FALSE;FALSE;;;Vencido;-323;Global Issues – Integrating Different Perspectives on Cultural Heritage and Change;Programs and projects;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300247039;;;;;Volkswagen Foundation;;;;Graduate Students;;;Early Career and New Faculty Researchers;;;Up to 1,500,000 EUR;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/Volkswagen_Foundation;;OABS7330750;;;;;;;;;;;;
1131;;FALSE;FALSE;;;Vencido;-323;Not-for Profit Acid Mine Drainage Watershed Cooperative Agreement (WCAP) Programs;Contract tender or cooperative agreement;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300126877;;;;;Office of Surface Mining Reclamation and Enforcement;;;;Non-profit Organizations;;;;;;Up to 100,000 USD with total funding of 1,000,000 USD;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/OSMRE;;OABS7681243;;;;;;;;;;;;
1132;13/4/2021;TRUE;TRUE;;;Vencido;-323;SPIE Aden and Marjorie Meinel Technology Achievement Award;Prizes and Awards;Chemical and Bio Engineering;Optics;Electro-optics;Photonics;;;;https://spie.org/about-spie/awards-programs/awards-listing/spie-aden-and-marjorie-meinel-technology-achievement-award?SSO=1;The SPIE Aden and Marjorie Meinel Technology Achievement Award is presented to recognize outstanding technical accomplishment in optics, electro-optics, photonic engineering, or imaging. The recipient(s) shall have contributed significantly to the advancement of one or more of these areas with specific demonstration(s) or application(s).;;;;SPIE;;;;;;;;;usd;2,000 USD;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/SPIE1;;OABS7456771;;;;;;;;;;;;
1133;13/4/2021;TRUE;TRUE;;;Vencido;-323;SPIE Britton Chance Biomedical Optics Award;Prizes and Awards;Chemical and Bio Engineering;Optics;Biomedical optics;;;;;https://spie.org/about-spie/awards-programs/awards-listing/spie-britton-chance-biomedical-optics-award;The SPIE Britton Chance Biomedical Optics Award is presented in recognition of outstanding lifetime contributions to the field of biomedical optics through the development of innovative, high impact technologies. The award particularly honors pioneering contributions to optical methods and devices that have facilitated advancements in biology or medicine. Honorarium $2,000.;;;;SPIE;;;;;;;;;;Up to 2,000 USD;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/SPIE1;;OABS2073877;;;;;;;;;;;;
1134;22/6/2020;FALSE;FALSE;;;Vencido;-323;Waste Minimisation and Innovation Fund (WMIF) 2019/2020;Research and publications;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300107688;;;;;Auckland Council;;;;Small and Medium Businesses;;;Academic Institutions;;;Up to 500,000 USD;;;;;29-jun-20;;;;29-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/Auckland_Council;;OABS1627081;;;;;;;;;;;;
1135;16/6/2020;FALSE;FALSE;;;Vencido;-322;ASEAN-India Research Training Fellowship;Research and publications;;;;;;;;https://aistic.gov.in/ASEAN/aistdfFellowship;The ASEAN-India Research Training Fellowship (AI-RTF) aims to promote cooperation in science, technology and innovation through joint research activities in environmental management, climate change adaptation, agricultural technologies, alternative energy, biodiversity, biotechnology, and others. The Fellowship provides ASEAN young researchers with the opportunity to work at an Indian research/academic institution. The duration of the Fellowship will be for a period of 2-6 months. Fellows receive full financial assistance, including international travel, accommodation, meals, and a one-time grant of up to INR 40 thousand for research expenses. Proposals can be submitted throughout the year in two cycles ending 30 June and 31 December each year.;;;India;Government of India;;;;;;;;;;;;;;semiannual;30-jun-20;31-dic-20;;;30-jun-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85518;;OABS6864854;;;;;;;;;;;;
1136;;FALSE;FALSE;;;Vencido;-322;Awards in Frontiers of Knowledge, Nominations 2020;;;;;;;;;https://www.frontiersofknowledgeawards-fbbva.es/conditions/;"The BBVA Foundation annually makes awards to recognize innovative and fundamental advances in science, culture, and collaboration. Thematic areas include ecology and conservation biology; climate change; and development cooperation (among others). In each prize category, BBVA awards €400 thousand plus a diploma and a commemorative artwork. The awards are open to individuals and organizations of any nationality. (Note: Self-nomination is not permitted.) The deadline for nomination is 30 June 2020.";;;Spain;BBVA Foundation;;;;;;;;;;;;;;;30-jun-20;;;;30-jun-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85516;;OABS5537903;;;;;;;;;;;;
1137;30/6/2020;TRUE;TRUE;;;Vencido;-322;CFA Young Scientist Research Award;Research and publications;Agricultural and Biological Sciences;Forestry;Forest science;Forests;;;;http://www.cfa-international.org/youth/ysra.php;"In 2009 the CFA launched a new initiative, the CFA Young Scientist Research Award, with the following terms of reference:

Objective of scheme To provide financial support to students undertaking forest-related research in pursuit of an academic qualification.
Age Up to 35 years of age.
Nationality Open to all nationalities.
Educational status No restrictions.
Amount of money available Up to £500.
Number of awards and their frequency Two per year.
Terms and conditions for use of money Funds provided to the academic institution. Report provided to CFA of work carried out.
Restrictions Open to CFA individual members of at least six-months' standing.";Unfortunately any plans for supporting young forester training have been put on hold due to the current global health crisis;;;Commonwealth Forestry Association;;;;Early Career and New Faculty Researchers;;;;;;Up to 500 GBP;;;;semiannual;30-jun-20;31-dic-20;;;30-jun-23;;;;FALSE;https://www.mendeley.com/research-funding/Commonwealth_Forestry_Association;;OABS2400255;;;;;;;;;;;;
